isEdited,userName,rating,date,review,title,developerResponse
FALSE,harley.spicer,5,12/5/2020 12:50,I love this app/bank. They are amazing! Not only do they allow you to sign up for a credit card to build your credit but they also spot you $45 dollars and not charge you for overdraft fee! They just ask for tips. Honestly this bank is the best and I recommend it to my whole family and they love it !,Amazing!,
FALSE,Aj198990,2,2/2/2021 17:36,"This sounds like an awesome bank. But they fail to mention that any money you transfer is COMPLETELY UNTOUCHABLE until you get your debit card in the mail a week later! Also, none of their features are available unless you set up direct deposit! I was really looking forward to using chime as a savings account but now, im just waiting for my debit card to arrive so I can jerk every last cent out of this account and move it to a COMPETENT bank that will allow access ASAP! Do NOT trust chime!",Requires direct deposit!,
FALSE,Why Cry or Die,3,12/6/2020 0:25,So been using chime for almost a year. I use direct deposit every week. I feel like it’s false advertising because they say get paid up to two days early. I get paid on the same day as the I get my check. They have this thing called spot me. Was in a tight spot one day day and needed the spot me but my card was declined. Needless to say I’ll be looking for into getting a new bank. I hope things change soon because I will get away from chime.,It’s Ok,
FALSE,Highly Appreciated 2019,5,11/18/2020 3:23,"I love the features of the app , everything is easy accessible and easy to understand . I also like the no fees , you can overdraft up to 100$ no fee also no charge for atm use . Lastly i like that i can recieve my deposit two days early . Thank you chime and associates, your hard work helps and benefits in more than one way .",Great Banking,
FALSE,Lvshorses777,5,11/14/2020 21:42,"I haven’t had any problems with Chime. When you call they are always nice and very helpful. I Love getting my money early, usually 2 days early but I have got it 3 days early a couple of times. I also Love being able to call if I have questions instead of having to go to the bank. Keep up the good work Chime !!!",5 Stars to Chime,
FALSE,Cribs 2 College,5,11/14/2020 13:42,"I am so glad I found out about Chime bank. I have been using Chime for a year and 4 months and there is no over drafts fees, they give you an amount on how much they will cover on an overdraft, and getting paid 3 days early is a plus. And another thing Chime when notify you every time money is spent out of your account.",I Love “Chime Bank”,
FALSE,JRB 44,5,8/26/2020 16:23,Really enjoy the service I get from my account. And really like the daily balance updates. And it’s true what the say about getting your direct deposit early. Mine used to hit Thursdays around 7:00am now mine hits Wednesday around 4 pm so it’s nice having my funds available early. Thank you and hope to be a lifelong customer from here on out.,Chime review,
FALSE,Mercedes Rodgers,5,7/22/2020 19:54,I love using my chime card! It was easy to set up and I get paid 2 days early! My chime app has been very convenient also! Everything you need including paying a bill or transferring money to another bank account is right at your fingertips! I would definitely recommend this to anybody wanting a prepaid card!,Love it!,
FALSE,Kik is not the same,5,4/19/2020 4:49,"I downloaded and signed up for this online banking app for whenever I get a new job! Its so easy to sign up for direct deposit all i need to do is look up my routing/account number on the app! Then later i just transfer it to my regular bank account, super easy! Also they send notifications when money is deposited",Love it!,
FALSE,DravenGates,1,4/27/2020 19:04,Over the past few years I’ve been a chime member. The first bit of my membership was great. Almost no issues aside from not really being able to deposit cash without any kind of hassle. But that’s fine. My issue with this company is their lack of security and care for the customer. After being compromised and giving them information I’ve been told that my account is fine and money that was stolen from me is my problem. Be aware of hackers and card skimmers with this company. And don’t expect your money back!,Don’t waste your time or money,
FALSE,Tee256,5,4/17/2020 11:13,This app is probably the most used app on my phone plus my partner uses it as well easy to transfer internal and external money save money early deposit available quick setting to power spending on or off however if you lose your card it takes 3 weeks to get another one lol,Love it but one upset.,
FALSE,cricri92402,5,4/11/2020 15:40,Great mobile app and website. I’ve been with chime for a long time now and don’t regret making the switch from traditional branch banks. I’ve never had to call into support but I’ve seen their interactions on social media and heard about them. It’s great knowing we can have such better service than banks who make a massive profit on its customers.,Chime is great,
FALSE,Ccicchini,5,4/3/2020 15:55,Chime is extremely easy to use and there literally is no fees. The app is super easy to use as well. The only issue I’ve had with the app is the mobile check deposit portion as it never recognizes/reads my photos regardless of background or lighting. But I would definitely recommend Chime banking,Prefer over conventional bank,
