title,rating,isEdited,userName,date,review,developerResponse
Varo is great,5,FALSE,Richie Mateo,3/17/2021 0:43,Since day one this debit card has been nothing but great. Simple to use and now they are helping out there clients with advancements what prepaid debit card does that? I don’t know one. Thank you Varo,
Love Varo,5,FALSE,Pauls2189,2/9/2021 14:14,Varo is a great fit for me. Great interest rate on savings account. I get paid two days early with my direct deposit and they have mobile check deposit and free ATM’s everywhere. What more do you need?,
Great Banking Experience,5,FALSE,Two Eleven,1/8/2021 22:06,I opened my account for my part-time job and it’s great.  Get your money earlier than payday and the save the change feature is great.  Highly recommended,
Easy to use and save!,4,FALSE,69 noice,1/20/2021 10:47,"I love that it’s easy to locate your number and routing number, and the automated saving features are so nice! I do wish that there was something that told you how far or close you are to getting the 2.80 APY.",
Varo bank,5,FALSE,dinisoid9222,1/6/2021 11:33,The customer service is amazing! And the varo bank app always informs me when I spend money so I know if I got hacked or not. Love this bank and will Always recommend to others,
Magnificent,5,FALSE,CloutCobain,5/7/2021 15:53,"I love this app/bank Its Amazing I genuinely would Recommend this Mobile Banking app to everyone its like cash app BUT Waaaaaay More organized and better lol , I recommend everyone give it a shot!",
Varo Savings Account,5,FALSE,Ellie boxer mom,4/7/2021 16:05,"We’ve had a Varo checking and savings account for about 6 months. After researching numerous bank offers, Varo offered the highest interest rate on a savings account. Very happy with Varo!",
C’mon!!!,2,FALSE,skoobiedoobydoo86,4/13/2021 20:02,Been with varo for 2 years now. All was well until I was forced to switch apps! I cannot sign into the app for the life of me. Keeps saying “We do t recognize the login” how is that possible? Check was loaded on the new card just fine. Get it together please or unfortunately I’m gonna have to switch things up!!! Let’s get with it VARO!!! C’MON!!!,"{'id': 22250729, 'body': ""Hi there! We're sorry to hear about your experience and would like to look into this further, but we were unable to locate your account. Please reach out to us at appreview@varomoney.com"", 'modified': '2021-04-15T02:16:34Z'}"
I absolutely love varo,5,FALSE,Sam Winstead,3/14/2021 4:23,I absolutely love varo I’ve been with varo for 4 years and I absolutely love the customer service when you call with an issue and they get it fixed right away.,
Good Bank,5,FALSE,tstolden,2/20/2021 14:44,"I been using this bank for a long while. They make it very easy process for your money, never had any problems.",
Been great since I started using them,4,FALSE,wiscoRay,3/1/2021 21:57,I’ve been using them for a few years now and haven’t had a problem even can rent cars when other cards couldn’t,
Wow,5,FALSE,Yorch Jr,2/9/2021 22:08,I can’t believe how easy it was to switch my account from money to bank love it and hope to continue staying in business forever love you Varo Bank,
1 Star,1,FALSE,brit.t1988,2/16/2021 16:00,Since they switched over ive had nothing but problems. Deposits are never posted on the day they claim it will be in your account. Nobody responds to emails. And if I call I’m on hold for 30+ minutes everytime. I went from having my checks accepted right away to having to wait for 4 days to have my money hit the account (even when there is no holiday involved),"{'id': 21121392, 'body': ""We appreciate you for taking the time to leave us your honest feedback. We're sorry to hear you're unhappy with the switch over to Varo Bank, we're always looking to improve where we can. If you're still in need of account assistance and did not receive the help, please feel free to reach out to us at appreview@varomoney.com so we can help!"", 'modified': '2021-02-17T19:51:11Z'}"
Unable to Login-Problem solved,5,TRUE,Wolfie Sumner,11/24/2020 19:59,Problem solved within 48 hours. Unable to login to new app. Keeps giving me error that my login credentials don’t match. But old app logs in fine.,"{'id': 19326264, 'body': ""Apologies for the confusion. If you had an account prior to October 1, you'll want to use the (white) Varo Money app. If you received your account on or after October 1, you're likely a Varo Bank customer and will want to use the (purple) Varo Bank app. Give us a call at 1-800-827-6526 during business hours if you're still experiencing trouble."", 'modified': '2020-11-24T16:34:45Z'}"
"Awesome simple banking, but slow transfers",4,FALSE,Cfront2234,1/7/2021 1:38,"The simple banking is awesome, perfect side account for personal spending and budgeting. But transfers from outside checking accounts take a really long time. Not a deal breaker but definitely an area for improvement. The app is great",
Varo is more than a bank!,5,FALSE,Donnell D Duncan,6/6/2021 19:18,Varo is more than a bank! Varo has been like a family member or a friend. Always there when needed with the most valuable banking tools.,
Totally satisfied!,5,FALSE,Etqjr53,5/4/2021 21:53,It’s everything I hoped it would be and more ! I am saving a fortune on monthly service fees and ATM fees! And am looking forward to the new re build credit card!,
So far so good,5,FALSE,Bossman_8490,4/27/2021 21:57,Haven’t been using this bank for to long but I’ve seen great reviews and hoping I have the same experience as others,
Love,5,FALSE,beautifuldesire82,4/15/2021 19:43,So I have had Varo for about two to three years now and love them and now really loving them how I can get an advance for when I can’t find any money love it thanks Varo one happy banker,
Great Online bank,5,FALSE,felix112211,3/17/2021 12:52,"I been using Varo for over a year and I love it. I use it as my main bank account. The only downside is depositing money, don’t know how to since it’s online.",
Loved since the beginning,5,FALSE,Abeau23,2/14/2021 22:02,"Nothing about this bank is neglected. They have great balance across the platform. Everything from UI, promotions, early paycheck access. This app slaps.",
Great overall,4,FALSE,L_Lantto,3/17/2021 2:19,Love the fact everything is easy to use and find in the app! Notified me I got my pay a day early and makes it really easy to transfer money between other Varo users!,
Best Banking Experience,5,FALSE,halealex,2/4/2021 2:43,"Customer service is east to get ahold of on the phone (not that you’ll ever need to, seriously!) 

The APR on the savings is great if you meet the requirements. 

Smooth transfer from Varo mobile, truly seamless.",
Loving varo.,5,FALSE,isaiahjones1010,2/1/2021 17:01,This bank is freaking amazing. I love it. And I would recommend for others to absolutely us it. Thanks to you varo I have been able to save money and feel more secure,
Best bank ever,5,FALSE,kyles mac,1/6/2021 0:27,Ive been a customer since 2016. Best banking app best banking business practices. Have never had overdraft issues even when that might have been a problem in my life,
I like it,3,FALSE,Brian Weitz,1/8/2021 18:55,I like everything except the mobile check deposit limit for new accounts as I can’t deposit my paycheck through mobile because of 250 dollar limit limit should be raised to 500 to allow for paycheck deposits,"{'id': 20287507, 'body': ""Hey Brian! Thank you for providing your feedback! We have reached out to you via email in order to assist with increasing your mobile check deposit limit. Additionally, if you have any further questions, please respond directly to the email you've received."", 'modified': '2021-01-10T00:21:13Z'}"
