rating,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9
4,-0.04622877,-0.041682131,-0.018519348,-0.060282232,-0.127367654,0.165517208,0.027573204,-0.022897843,-1.30E-05
5,-0.058644332,-0.061737602,-0.03028482,-0.102838902,-0.239527077,0.360395963,0.068622126,-0.071573425,-0.000719921
5,-0.056649264,-0.057606502,-0.027530595,-0.092360196,-0.209233238,0.301513666,0.055183336,-0.053682424,-0.000516461
5,-0.033041162,-0.021383137,-0.006899203,-0.018571119,-0.019666641,-0.016825508,-0.009934721,0.020878149,0.000316173
5,-0.060147591,-0.06432779,-0.031849453,-0.108488206,-0.254655599,0.386998017,0.073959906,-0.078822615,-0.000844622
5,-0.048296742,-0.044918684,-0.020355223,-0.066805213,-0.144025375,0.192874979,0.033378641,-0.028221232,-0.00038928
5,-0.052929437,-0.05246717,-0.024826267,-0.083032808,-0.187089961,0.268365452,0.049240604,-0.047604461,-0.000628465
5,-0.053133854,-0.052368749,-0.024605196,-0.082037764,-0.183242487,0.258895163,0.046957679,-0.043758292,-0.000559258
5,-0.053013305,-0.052604727,-0.024891161,-0.083301328,-0.187817337,0.26989386,0.049633651,-0.048227654,-0.000534815
5,-0.047444587,-0.043953213,-0.019931546,-0.065466407,-0.141636188,0.191591216,0.033239714,-0.029988298,-0.000172963
5,-0.069391348,-0.078374708,-0.039802306,-0.136958036,-0.327531511,0.509002259,0.099103986,-0.106880669,-0.001085441
1,-0.038038299,-0.027625608,-0.009981358,-0.028902409,-0.042357234,0.012350377,-0.005446662,0.018415078,0.000319984
1,-0.038421172,-0.028141263,-0.01025145,-0.029833846,-0.044553978,0.0155704,-0.004867365,0.01789657,0.000310547
5,-0.05719412,-0.059055579,-0.028574011,-0.096452805,-0.221605777,0.326768929,0.061114299,-0.061915336,-0.000589413
4,-0.042937951,-0.036548205,-0.015543978,-0.049536091,-0.099333761,0.117408771,0.017504033,-0.011135358,7.45E-05
1,-0.035618624,-0.024722391,-0.008598834,-0.024350048,-0.032867961,0.001532288,-0.006848927,0.018356974,0.00030707
1,-0.038230379,-0.027894928,-0.010125582,-0.029404415,-0.043567149,0.014177355,-0.005107776,0.018102738,0.000308574
5,-0.057120774,-0.058838914,-0.028415645,-0.095845579,-0.219752249,0.322607094,0.060251298,-0.059963753,-0.00075982
1,-0.036058219,-0.025151323,-0.008761443,-0.024814698,-0.033399069,0.00090127,-0.007206841,0.019290853,0.000327482
5,-0.03980044,-0.031784602,-0.012836881,-0.039813672,-0.074340676,0.075293221,0.008784719,-0.001264748,0.000131396
5,-0.054769779,-0.054919374,-0.026081935,-0.087336931,-0.196993162,0.282234796,0.051797139,-0.049248455,-0.000670232
1,-0.034294194,-0.022811884,-0.007547014,-0.020644439,-0.02365312,-0.013227897,-0.009708966,0.02155208,0.000332203
5,-0.043015443,-0.036442612,-0.015386092,-0.048811289,-0.096627864,0.110600605,0.015968217,-0.007780068,-8.32E-05
5,-0.055660884,-0.056326856,-0.026888304,-0.090200791,-0.204403642,0.295131701,0.05419,-0.053049673,-0.000487594
1,-0.032938892,-0.021267094,-0.006846233,-0.018400608,-0.01932976,-0.01716537,-0.009968023,0.020853307,0.000315131
5,-0.063021535,-0.068309214,-0.03395928,-0.115847032,-0.272297076,0.413647862,0.07920159,-0.082923282,-0.000970054
5,-0.046799805,-0.042732702,-0.019153947,-0.062578173,-0.133541162,0.176248228,0.030124232,-0.024988013,-0.000274583
5,-0.053296439,-0.052758954,-0.024885513,-0.083126648,-0.186511613,0.265487527,0.048497685,-0.045921201,-0.000570035
5,-0.050359327,-0.048219909,-0.022295086,-0.073825816,-0.16251371,0.224921936,0.040122809,-0.03622789,-0.000494403
1,-0.037488945,-0.026793673,-0.009506178,-0.02719986,-0.037972936,0.004942262,-0.006959166,0.020215276,0.000326429
5,-0.054370079,-0.054255845,-0.025681401,-0.085878155,-0.193077238,0.275252109,0.050311895,-0.047353204,-0.000661593
5,-0.062033408,-0.066603623,-0.032934011,-0.112134871,-0.262344616,0.395871829,0.075587899,-0.077904901,-0.000994924
5,-0.06488502,-0.071347998,-0.035811162,-0.122770472,-0.29125102,0.448696952,0.086750632,-0.093714481,-0.000635857
5,-0.054703567,-0.055112989,-0.026279025,-0.088145812,-0.199820751,0.288995644,0.053238998,-0.052229794,-0.000578589
1,-0.035436365,-0.024376921,-0.008380485,-0.023543331,-0.030628318,-0.002598408,-0.007729681,0.019543152,0.000328577
5,-0.062255494,-0.067481085,-0.033636508,-0.114968539,-0.271418384,0.415930839,0.079986087,-0.086494751,-0.000625132
5,-0.061308825,-0.065506056,-0.03231271,-0.109881722,-0.25659641,0.386733406,0.073253934,-0.077370684,-0.000583749
5,-0.057420195,-0.059808741,-0.029208902,-0.099084195,-0.230117218,0.345265448,0.065461185,-0.069034549,-0.000429609
5,-0.064694923,-0.07118664,-0.035766671,-0.122704234,-0.291534492,0.45027531,0.087265951,-0.094683172,-0.000641542
5,-0.067424858,-0.07556408,-0.038285581,-0.13161745,-0.314431819,0.488208043,0.095083133,-0.102409927,-0.001182365
4,-0.058091569,-0.060597407,-0.029584321,-0.100342411,-0.23276191,0.348332032,0.065863365,-0.069022266,-0.000462067
5,-0.055744992,-0.056917608,-0.027412351,-0.092412604,-0.211776376,0.311689237,0.057944853,-0.060043605,-0.000309251
5,-0.055836562,-0.057024662,-0.027445696,-0.092475113,-0.211653118,0.310300197,0.057972058,-0.057722992,-0.00077719
2,-0.040587675,-0.031772878,-0.01242344,-0.03776852,-0.065791385,0.053173709,0.00316695,0.008209222,0.000165132
5,-0.058745172,-0.061901814,-0.030380638,-0.10315072,-0.240273393,0.361272147,0.06872359,-0.071430556,-0.00084622
2,-0.039868397,-0.030991701,-0.012101004,-0.036805409,-0.064332736,0.053205362,0.003535111,0.006754802,0.00023752
5,-0.044264129,-0.038535557,-0.016643646,-0.053392932,-0.108960356,0.132873034,0.020587323,-0.014259504,-1.18E-05
5,-0.06634843,-0.073940606,-0.037355851,-0.128292607,-0.305922945,0.474405828,0.092116729,-0.100105733,-0.000900777
5,-0.063781336,-0.06961574,-0.034782636,-0.118963137,-0.281006485,0.429846273,0.082980826,-0.087325819,-0.001048797
1,-0.036437939,-0.025480187,-0.008857364,-0.025025596,-0.033200124,-0.001178583,-0.007898976,0.02071201,0.00032951
2,-0.03281433,-0.02113758,-0.00679265,-0.018238381,-0.019072304,-0.017235743,-0.009923037,0.020698693,0.000312136
5,-0.050621278,-0.048527513,-0.022455586,-0.074399992,-0.163931921,0.227554309,0.040306405,-0.037907847,-0.000143923
5,-0.036543391,-0.026337531,-0.009576741,-0.02793506,-0.042565829,0.018968244,-0.003051152,0.013800337,0.00024809
5,-0.046447151,-0.042476792,-0.019117055,-0.062635069,-0.134687353,0.180884394,0.031182247,-0.028202082,-6.19E-05
5,-0.056319519,-0.058122577,-0.028225881,-0.095488842,-0.220676743,0.328902992,0.061832094,-0.065246131,-0.000386867
5,-0.062304612,-0.067663944,-0.033752439,-0.115363558,-0.272486085,0.417714901,0.080489704,-0.086396153,-0.000807685
5,-0.064253426,-0.071015306,-0.035811693,-0.122917723,-0.293064519,0.454851525,0.088408625,-0.096613503,-0.000935661
5,-0.054132864,-0.054054184,-0.02561388,-0.085704309,-0.193058896,0.276295665,0.0505125,-0.048363781,-0.000618549
5,-0.058618397,-0.061942149,-0.030511743,-0.103804914,-0.242883333,0.367966151,0.070390259,-0.074580277,-0.000730255
5,-0.058957376,-0.062031957,-0.030372993,-0.103038478,-0.23937865,0.358606914,0.068019581,-0.070279483,-0.000701641
3,-0.03988596,-0.031145189,-0.012215483,-0.037228993,-0.065619676,0.055763296,0.004132454,0.006066574,0.000174858
5,-0.055532787,-0.056114671,-0.026767064,-0.089808391,-0.203423611,0.29323098,0.05409838,-0.051922209,-0.000706948
5,-0.032823469,-0.021146753,-0.006796331,-0.018249332,-0.019088553,-0.017234949,-0.009927123,0.02071067,0.000312372
5,-0.038265618,-0.028780541,-0.010901712,-0.032572431,-0.053938554,0.036817402,0.000386376,0.01021202,0.000217592
1,-0.036391597,-0.025820344,-0.009200653,-0.026484687,-0.038180414,0.010085866,-0.00513607,0.016541718,0.000308728
5,-0.046341157,-0.041455827,-0.018222589,-0.058912464,-0.122391772,0.153522983,0.024619377,-0.017830258,-0.000118652
1,-0.036323402,-0.025763066,-0.009180296,-0.026421939,-0.038111179,0.010186983,-0.005089321,0.016406102,0.000297635
5,-0.065238575,-0.071628912,-0.035828958,-0.122568409,-0.289479543,0.442216057,0.085197219,-0.089214004,-0.001093307
5,-0.055208546,-0.055709124,-0.026556995,-0.089083489,-0.201765025,0.291101543,0.053636045,-0.051854798,-0.000631786
5,-0.047897578,-0.043789931,-0.019520648,-0.063517437,-0.133995751,0.172400562,0.028415,-0.021782202,-0.000239963
5,-0.062355747,-0.067829837,-0.033904956,-0.116064539,-0.274903814,0.423394683,0.081817029,-0.089059084,-0.00064959
5,-0.058663556,-0.062018157,-0.030527392,-0.103824611,-0.242788922,0.36775099,0.070257377,-0.074715576,-0.000650997
1,-0.036777166,-0.026436259,-0.009558928,-0.027773566,-0.041550768,0.015887143,-0.00394718,0.01507149,0.000291571
5,-0.05756099,-0.059719835,-0.029022318,-0.098229808,-0.226813257,0.337088704,0.063684576,-0.065057817,-0.000537094
1,-0.036419513,-0.025502641,-0.008888046,-0.025159971,-0.03368032,-7.00E-05,-0.007622561,0.020312677,0.000321866
1,-0.035280179,-0.024121798,-0.008228369,-0.02298914,-0.029147415,-0.005218851,-0.008275327,0.020254616,0.000333275
5,-0.061899874,-0.066656057,-0.033070447,-0.112885174,-0.265363209,0.404133363,0.077569304,-0.082413584,-0.000578281
5,-0.072144862,-0.083166689,-0.04274394,-0.147814282,-0.357259582,0.563138071,0.110977351,-0.121532875,-0.001341664
5,-0.039729953,-0.031051775,-0.012200436,-0.037226816,-0.065940142,0.057064859,0.004548882,0.005451197,0.000158086
5,-0.069419725,-0.078772819,-0.040166984,-0.138439677,-0.33242853,0.519541067,0.101707271,-0.110278989,-0.001263111
5,-0.059570722,-0.062765626,-0.030712989,-0.104185956,-0.241766009,0.361168308,0.06850148,-0.06978059,-0.00080555
1,-0.036303712,-0.025519164,-0.008971513,-0.025575127,-0.035362505,0.004226784,-0.006512216,0.018499293,0.000328239
5,-0.060702532,-0.064904962,-0.032128413,-0.109629639,-0.25751357,0.392146148,0.075261137,-0.080475767,-0.000470733
5,-0.058738084,-0.061041173,-0.02959189,-0.099912525,-0.22951561,0.33773065,0.062880993,-0.063583703,-0.000489574
5,-0.070048785,-0.079228842,-0.04024735,-0.13852622,-0.331263625,0.514711911,0.100155072,-0.108158559,-0.000936829
5,-0.045303039,-0.040030816,-0.017460775,-0.05627254,-0.116072705,0.144105125,0.022832822,-0.016368115,-6.62E-05
5,-0.05378794,-0.054051582,-0.025840913,-0.086865957,-0.197982261,0.289559867,0.053602496,-0.055362814,-0.000278827
5,-0.052927737,-0.052128811,-0.024509332,-0.081718971,-0.182762388,0.259302299,0.046724589,-0.045565304,-0.000238162
5,-0.054750562,-0.055055547,-0.026214032,-0.087927787,-0.199061023,0.287052753,0.053048658,-0.051152258,-0.000647775
5,-0.055298056,-0.055671559,-0.026479178,-0.088732755,-0.20038025,0.28744451,0.052811814,-0.050157098,-0.000699435
5,-0.061873511,-0.066985222,-0.033375476,-0.114064326,-0.269275482,0.41232596,0.079532265,-0.084793009,-0.000929081
5,-0.05444524,-0.055199618,-0.026541008,-0.089490124,-0.205239717,0.303058436,0.056619258,-0.05921866,-0.000289877
5,-0.063919745,-0.069711274,-0.034785692,-0.118906601,-0.280464925,0.428035921,0.082423871,-0.086521853,-0.001018871
1,-0.036344707,-0.025390239,-0.008829607,-0.024961625,-0.033234611,-0.000618652,-0.007709902,0.020275531,0.000342189
5,-0.051577515,-0.050754626,-0.023996113,-0.080317922,-0.181445175,0.262415149,0.048212813,-0.049184194,-0.000248385
5,-0.040183558,-0.032103526,-0.012931225,-0.040035575,-0.07422037,0.073473557,0.00823563,0.000125153,0.000158433
5,-0.071598854,-0.08241584,-0.042351032,-0.146414191,-0.353872383,0.558144841,0.109641656,-0.121741422,-0.001054536
5,-0.05435963,-0.054009003,-0.025455635,-0.084943853,-0.189976989,0.268520064,0.048651599,-0.045126695,-0.000540768
5,-0.055630657,-0.056446453,-0.027034584,-0.090874003,-0.206767214,0.300277853,0.055786899,-0.054383438,-0.000692748
5,-0.051711566,-0.050039486,-0.023212527,-0.076951976,-0.169662536,0.23503008,0.041758286,-0.037713638,-0.000434747
1,-0.038723699,-0.02840231,-0.010331035,-0.030016936,-0.044471893,0.014171512,-0.005361615,0.018831489,0.000331259
5,-0.032810341,-0.021133947,-0.006791425,-0.018235187,-0.019070851,-0.017222728,-0.009917856,0.020688105,0.000311955
5,-0.060730833,-0.065141373,-0.032328686,-0.110396297,-0.259962181,0.39729374,0.076484671,-0.08212099,-0.000592822
4,-0.05801801,-0.059921811,-0.028950125,-0.097663736,-0.223758548,0.327782003,0.061091655,-0.060289638,-0.00080774
5,-0.060903729,-0.06525083,-0.032289156,-0.109998005,-0.257915826,0.390912519,0.074780734,-0.078328286,-0.000963242
5,-0.05946238,-0.063392081,-0.031362223,-0.106864201,-0.250983405,0.382163275,0.073181821,-0.078587498,-0.000727296
5,-0.047333999,-0.043057659,-0.019153092,-0.062287282,-0.131229065,0.168615701,0.027897421,-0.021178272,-0.000271421
2,-0.035751771,-0.024944236,-0.008725872,-0.024813531,-0.034069916,0.003564065,-0.00637574,0.018009578,0.000286472
5,-0.064027045,-0.069972983,-0.035010388,-0.119899078,-0.283712581,0.435504844,0.084280929,-0.089779958,-0.000723923
5,-0.066974811,-0.074935293,-0.037991654,-0.130787985,-0.313031613,0.487988775,0.095263315,-0.104274098,-0.000778654
4,-0.056667006,-0.058290275,-0.028226429,-0.095459097,-0.219921115,0.3261307,0.061239482,-0.063511866,-0.00033269
5,-0.060503638,-0.064354068,-0.031668195,-0.107657736,-0.251076268,0.377893832,0.071896421,-0.074651098,-0.000729269
5,-0.05389649,-0.054431646,-0.026109584,-0.087895828,-0.201090156,0.29593376,0.05531758,-0.05690717,-0.000430968
1,-0.03458873,-0.023280805,-0.007822531,-0.021642406,-0.026289137,-0.008619394,-0.008749052,0.020339311,0.000325795
5,-0.065218451,-0.072043659,-0.036222189,-0.124128469,-0.29471014,0.454207474,0.087695487,-0.09473378,-0.000844868
5,-0.060991522,-0.065348704,-0.032351542,-0.11020539,-0.258396668,0.391751637,0.074869358,-0.078849316,-0.000806145
5,-0.043413484,-0.036908255,-0.015606576,-0.049503953,-0.098020348,0.112146238,0.016008143,-0.008026256,-5.03E-06
5,-0.034477932,-0.023341787,-0.007930502,-0.022134853,-0.028145065,-0.004145556,-0.007597354,0.018673491,0.000296685
5,-0.050000345,-0.047176759,-0.021507726,-0.070686444,-0.15286338,0.205181347,0.03519534,-0.030234836,-0.000288431
5,-0.048756509,-0.045281374,-0.02043287,-0.066890904,-0.143173552,0.188915656,0.03211277,-0.026014507,-0.000343489
1,-0.034397339,-0.023123798,-0.007778725,-0.021551441,-0.026413914,-0.007599897,-0.008417174,0.0196981,0.000316454
5,-0.067754146,-0.076332906,-0.038820678,-0.133662928,-0.320530646,0.500683196,0.097570522,-0.107614015,-0.000930412
5,-0.056474553,-0.058086745,-0.028074468,-0.094676777,-0.217377882,0.320305765,0.059679657,-0.061115018,-0.000539972
5,-0.058802783,-0.061611944,-0.030113204,-0.102097628,-0.236698333,0.353396428,0.066868219,-0.068851392,-0.000579207
5,-0.063254729,-0.068318734,-0.033862728,-0.115392936,-0.270284578,0.408317916,0.07791134,-0.080663226,-0.000843769
5,-0.058310202,-0.060638822,-0.029420816,-0.099438875,-0.228892862,0.337821214,0.063403729,-0.063362717,-0.000792605
5,-0.059230244,-0.062201667,-0.030380568,-0.102948339,-0.238403577,0.354841147,0.067018778,-0.067935126,-0.000871222
5,-0.05304226,-0.05259967,-0.024868809,-0.083180095,-0.187341897,0.268618748,0.049353201,-0.047482896,-0.000605224
5,-0.033944855,-0.022585459,-0.007522725,-0.020711163,-0.02467333,-0.009539461,-0.008633009,0.019701577,0.000312298
5,-0.072644105,-0.084015951,-0.043261934,-0.149707021,-0.362404118,0.572737137,0.112664297,-0.125404916,-0.001029775
3,-0.05209785,-0.050606558,-0.023605036,-0.078462853,-0.174034306,0.243613572,0.043473568,-0.041065657,-0.00030511
5,-0.05042076,-0.048240303,-0.022305625,-0.073886758,-0.162675919,0.225526079,0.040065967,-0.037170794,-0.000186337
5,-0.061740828,-0.066296256,-0.032809991,-0.111791399,-0.261951118,0.396364127,0.075855059,-0.078742812,-0.000979533
4,-0.055798469,-0.056769735,-0.027283054,-0.091948261,-0.21019771,0.308021496,0.057471128,-0.057806859,-0.000440799
1,-0.03853562,-0.028434617,-0.010460637,-0.030654021,-0.047021216,0.02056092,-0.003700141,0.016301214,0.00029598
5,-0.057885152,-0.059893186,-0.028970165,-0.097759977,-0.224289699,0.329365027,0.061489567,-0.061107027,-0.000757458
5,-0.061094371,-0.065498979,-0.032424565,-0.110513097,-0.259254265,0.393640182,0.075465237,-0.07942535,-0.000747624
5,-0.056311081,-0.057747968,-0.027866099,-0.093977567,-0.215589681,0.31752129,0.05908772,-0.060949245,-0.000366518
5,-0.070156569,-0.080116096,-0.041020334,-0.141677334,-0.341638419,0.537616526,0.105448678,-0.117108741,-0.000906851
5,-0.060715883,-0.065101011,-0.032267335,-0.110073969,-0.25879225,0.394671383,0.075722558,-0.081310852,-0.000585596
5,-0.062279237,-0.067753036,-0.033853438,-0.11581422,-0.274104164,0.421536947,0.081481719,-0.087855005,-0.000816835
5,-0.055393927,-0.056062038,-0.026793775,-0.090023018,-0.204513261,0.296410117,0.055019848,-0.053466108,-0.000639107
5,-0.057899033,-0.060305873,-0.029355205,-0.099408865,-0.229887474,0.342177181,0.0647587,-0.06593703,-0.000726155
1,-0.036738395,-0.025951583,-0.009130137,-0.026009951,-0.035760129,0.003178286,-0.006995251,0.019675934,0.000313415
3,-0.044138965,-0.037749259,-0.01600953,-0.05088517,-0.10097097,0.115592025,0.016596297,-0.007833123,-9.68E-05
1,-0.037259082,-0.026769132,-0.00961212,-0.027763199,-0.040402856,0.011337595,-0.005280204,0.017502929,0.000319742
5,-0.034349674,-0.023524782,-0.008167304,-0.023163493,-0.031839601,0.004443352,-0.005439983,0.015516683,0.000240718
1,-0.037290246,-0.026864439,-0.009678132,-0.02801309,-0.041132648,0.012728318,-0.004961664,0.017154698,0.000284065
2,-0.032793899,-0.021117362,-0.006784718,-0.018215174,-0.01904051,-0.017226683,-0.009911105,0.020667508,0.000311581
5,-0.056176223,-0.057514811,-0.027706413,-0.093393351,-0.213893438,0.313811633,0.058665729,-0.058388963,-0.000779096
5,-0.070153133,-0.079996369,-0.040900008,-0.141122778,-0.339651056,0.532405115,0.104426785,-0.113748016,-0.001316138
5,-0.06104734,-0.06568346,-0.032645226,-0.111472637,-0.262701011,0.401783819,0.077104111,-0.083593357,-0.000564329
5,-0.071901678,-0.082853942,-0.042576268,-0.147214559,-0.355809082,0.561230025,0.110337817,-0.122205724,-0.00107448
5,-0.067061114,-0.074794715,-0.03775112,-0.129570417,-0.30845687,0.476821499,0.092276862,-0.099761237,-0.000878147
5,-0.065496861,-0.072467536,-0.036459114,-0.124980602,-0.296900089,0.45786538,0.088411657,-0.09565183,-0.000846818
5,-0.047180139,-0.04284518,-0.019035876,-0.061891534,-0.130292081,0.167306055,0.027683787,-0.021072238,-0.000220199
2,-0.035414335,-0.024827373,-0.008798095,-0.025268563,-0.036354221,0.00999338,-0.0046779,0.015127486,0.000260275
5,-0.058442101,-0.060813567,-0.029522262,-0.099769736,-0.229660409,0.338887245,0.063592399,-0.06343847,-0.00080136
5,-0.049160917,-0.04578339,-0.020696792,-0.067788343,-0.145322913,0.192467557,0.032547705,-0.027525268,-0.000112624
5,-0.071033491,-0.080971874,-0.041299066,-0.14236869,-0.341651084,0.533247627,0.104249506,-0.112642281,-0.001157824
5,-0.069050049,-0.078329217,-0.039959237,-0.137802857,-0.33129021,0.518895484,0.101783963,-0.110913677,-0.001235626
5,-0.041888571,-0.034797343,-0.014499897,-0.045719978,-0.089101387,0.099097484,0.013690363,-0.006019536,8.87E-05
5,-0.065630814,-0.072207827,-0.036169744,-0.123824459,-0.292778579,0.448106613,0.086440464,-0.091031991,-0.000902618
5,-0.069146839,-0.077691911,-0.039321943,-0.135129183,-0.322027944,0.497647693,0.096692567,-0.102672902,-0.001104045
